Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
2.1,edge,0.003600,100,29.000,9721.973,9741.510,6.711157692307692
2.1,edge,0.003600,400,29.000,9751.511,9770.826,6.729611688311687
2.1,edge,0.003600,700,29.000,9780.827,9800.306,6.703914102564104
2.1,edge,0.003600,1000,29.000,9810.307,9829.754,6.664128571428569
2.1,edge,0.003600,1300,29.000,9839.755,9859.122,6.6834571428571445
2.1,edge,0.003600,1600,29.000,9869.123,9888.478,6.730164935064934
2.1,edge,0.003600,1900,29.000,9898.479,9917.834,6.694688311688312
2.1,edge,0.003600,2100,29.000,9927.835,9947.638,6.6245911392405095
2.1,edge,0.003600,2400,29.000,9957.639,9977.114,6.69478846153846
2.1,edge,0.003600,2700,29.000,9987.115,10006.614,6.711912987012986
2.1,edge,0.003600,3000,29.000,10016.615,10035.966,6.658132051282051
2.1,edge,0.004000,100,29.000,10045.968,10065.430,6.700228571428571
2.1,edge,0.004000,400,29.000,10075.431,10094.758,6.593223376623377
2.1,edge,0.004000,700,29.000,10104.759,10124.202,6.648665384615385
2.1,edge,0.004000,1000,29.000,10134.203,10153.734,6.721665384615387
2.1,edge,0.004000,1300,29.000,10163.735,10183.194,6.683132467532467
2.1,edge,0.004000,1600,29.000,10193.195,10212.586,6.698614102564104
2.1,edge,0.004000,1900,29.000,10222.589,10242.153,6.7322320512820495
2.1,edge,0.004000,2100,29.000,10252.155,10271.774,6.720766666666664
2.1,edge,0.004000,2400,29.000,10281.775,10301.222,6.712183333333333
2.1,edge,0.004000,2700,29.000,10311.223,10330.834,6.724139743589744
2.1,edge,0.004000,3000,29.000,10340.835,10360.450,6.706749999999998
