Frequency,Filter,Threshold,Frame Bitrate,FPS,Start Time,End Time,Avg Energy
1.5,pixel,0.090000,1300,21.193,9748.546,9834.224,4.73225730994152
1.5,pixel,0.090000,1600,21.007,9844.227,9930.672,4.742837391304347
1.5,pixel,0.090000,1900,21.090,9940.675,10026.778,4.72768110465116
1.5,pixel,0.090000,2100,21.176,10036.780,10122.528,4.722917784256561
1.5,pixel,0.090000,2400,21.142,10132.531,10218.447,4.725110787172013
1.5,pixel,0.090000,2700,21.201,10228.450,10314.100,4.753037829912024
1.5,pixel,0.090000,3000,21.110,10324.103,10410.119,4.729000583090379
1.5,pixel,0.100000,100,21.347,10420.123,10505.180,4.712842058823533
1.5,pixel,0.100000,400,20.443,10515.183,10604.007,5.115888983050848
1.5,pixel,0.100000,700,21.403,10614.010,10698.856,5.006670206489674
1.5,pixel,0.100000,1000,21.452,10708.858,10793.514,4.96465697329377
1.5,pixel,0.100000,1300,21.534,10803.517,10887.843,4.9903625000000025
1.5,pixel,0.100000,1600,21.395,10897.847,10982.714,4.990102654867257
1.5,pixel,0.100000,1900,21.505,10992.716,11077.155,4.975732640949552
1.5,pixel,0.100000,2100,21.485,11087.157,11171.673,4.975566568047338
1.5,pixel,0.100000,2400,21.350,11181.676,11266.725,4.99704483775811
1.5,pixel,0.100000,2700,21.508,11276.728,11361.149,4.993717210682493
1.5,pixel,0.100000,3000,21.094,11371.152,11457.235,4.987900290697673
1.5,area,0.000000,100,20.909,11467.239,11554.113,5.181394797687864
1.5,area,0.000000,400,21.112,11564.116,11650.143,5.236606122448977
1.5,area,0.000000,700,20.856,11660.146,11747.236,5.242932564841496
1.5,area,0.000000,1000,21.036,11757.239,11843.585,5.248788953488371
1.5,area,0.000000,1300,21.008,11853.588,11940.056,5.269649275362319
1.5,area,0.000000,1600,20.811,11950.059,12037.332,5.270379597701152
1.5,area,0.000000,1900,20.938,12047.335,12134.081,5.268089884393065
1.5,area,0.000000,2100,20.607,12144.084,12232.230,5.268993750000001
1.5,area,0.000000,2400,20.728,12242.232,12329.830,5.2501037249283655
1.5,area,0.000000,2700,20.835,12339.832,12427.016,5.261526436781608
1.5,area,0.000000,3000,20.724,12437.019,12524.675,5.291110888252153
1.5,area,0.010000,100,21.080,12534.679,12620.813,5.155786588921277
1.5,area,0.010000,400,20.859,12630.815,12717.903,5.165342816091954
1.5,area,0.010000,700,20.591,12727.905,12816.128,5.187062393162394
1.5,area,0.010000,1000,20.687,12826.131,12913.918,5.175892285714285
1.5,area,0.010000,1300,20.771,12923.921,13011.357,5.21170773638968
1.5,area,0.010000,1600,20.890,13021.360,13108.319,5.206266763005782
1.5,area,0.010000,1900,20.845,13118.322,13205.459,5.204930459770111
1.5,area,0.010000,2100,20.878,13215.463,13302.464,5.186244797687858
1.5,area,0.010000,2400,20.862,13312.467,13399.519,5.199051149425288
1.5,area,0.010000,2700,20.852,13409.523,13496.631,5.220406628242076
1.5,area,0.010000,3000,20.767,13506.634,13594.095,5.190262068965515
1.5,area,0.020000,100,20.876,13604.100,13691.130,5.105317291066279
1.5,area,0.020000,400,20.776,13701.133,13788.545,5.110352148997135
1.5,area,0.020000,700,20.744,13798.548,13886.089,5.1279756446991405
1.5,area,0.020000,1000,20.725,13896.092,13983.719,5.135408595988534
1.5,area,0.020000,1300,20.795,13993.722,14081.035,5.124147277936962
1.5,area,0.020000,1600,20.578,14091.038,14179.287,5.128696022727269
1.5,area,0.020000,1900,20.986,14189.290,14275.829,5.148947536231887
1.5,area,0.020000,2100,20.706,14285.832,14373.533,5.132834383954153
1.5,area,0.020000,2400,20.667,14383.536,14471.409,5.156430769230772
1.5,area,0.020000,2700,20.704,14481.412,14569.114,5.17394899713467
1.5,area,0.020000,3000,20.868,14579.117,14666.145,5.143296253602304
